Date,Open,High,Low,Close,Adj Close,Volume,Returns,summary_sentiment_VADER,RSI,MACD,MACD_signal,AROONOSC,OBV
2018-07-03,442.5,449.7999877929688,438.8999938964844,439.7999877929688,373.7047729492188,649732.0,-0.9934508821674881,0.0,22.598861920250478,-27.45477126609245,-26.867239390334905,-44.0,-15390792.0
2018-07-04,442.8999938964844,448.6000061035156,435.6000061035156,438.5,372.6001586914063,855413.0,-0.3639686263195503,0.0,22.31652729356616,-27.6727385321351,-27.028339218694946,-56.0,-16246205.0
2018-07-05,439.6000061035156,443.5,432.5,438.0,372.17529296875,816299.0,-4.56818320534446,0.0,22.201638408444502,-27.568037802884874,-27.136278935532932,-60.0,-17062504.0
2018-07-06,440.0,441.0,419.7999877929688,419.8999938964844,356.7954406738281,930785.0,-0.4761904761904762,0.0,18.490597469049256,-28.615716774802536,-27.432166503386853,-64.0,-17993289.0
2018-07-09,420.0,424.6000061035156,414.7999877929688,418.0,355.1809997558594,752856.0,0.0,0.0,18.147679696868664,-29.262009308362963,-27.798135064382073,-68.0,-18746145.0
2018-07-10,417.0,421.1000061035156,413.5,417.0,354.331298828125,558835.0,-0.7891004816406477,0.0,17.95890173155265,-29.514665745672517,-28.141441200640163,-72.0,-19304980.0
2018-07-11,418.2000122070313,421.1000061035156,412.7999877929688,414.8999938964844,352.5468444824219,721694.0,6.835745843712273,0.0,17.546123656425962,-29.543788333068164,-28.42191062712576,-76.0,-20026674.0
2018-07-12,414.0,444.0,413.7999877929688,442.2999877929688,375.8291015625,936178.0,-0.6532989268660908,0.0,37.67479663653885,-27.044169327655027,-28.146362367231614,-76.0,-19090496.0
2018-07-13,443.8999938964844,447.1000061035156,428.6000061035156,441.0,374.7244262695313,611337.0,-0.31789144320774954,0.0,37.2106609706118,-24.88128543706779,-27.493346981198847,-76.0,-19701833.0
2018-07-16,440.3999938964844,441.5,436.0,439.0,373.0250244140625,397458.0,0.43270186064093585,0.0,36.466337728530334,-23.062715033478753,-26.60722059165483,-76.0,-20099291.0
2018-07-17,439.1000061035156,443.2000122070313,438.7000122070313,441.0,374.7244262695313,449812.0,1.5681804310191763,0.0,37.80609675885025,-21.215542038832268,-25.528884881090317,-76.0,-19649479.0
2018-07-18,440.0,446.8999938964844,440.0,446.8999938964844,379.7377624511719,255181.0,1.138648397636349,0.0,41.71104534156945,-19.055899387024112,-24.234287782277075,-76.0,-19394298.0
2018-07-19,447.8999938964844,454.0,442.7999877929688,453.0,384.9210510253906,369300.0,0.2869730227304209,0.0,45.51969009319796,-16.660100248295407,-22.719450275480742,-76.0,-19024998.0
2018-07-20,453.0,457.6000061035156,419.8999938964844,454.2999877929688,386.0256958007813,1801207.0,1.6729047562684511,0.0,46.324610781013845,-14.489488218817598,-21.073457864148114,-72.0,-17223791.0
2018-07-23,454.2999877929688,462.5,449.3999938964844,461.8999938964844,392.4835205078125,511239.0,-1.9268226919437754,0.0,50.89254939404662,-12.017475592378617,-19.262261409794213,-68.0,-16712552.0
2018-07-24,461.8999938964844,464.8999938964844,450.2000122070313,453.0,384.9210510253906,494531.0,2.8401571003490647,0.0,45.95985553265091,-10.653733297396627,-17.540555787314695,-56.0,-17207083.0
2018-07-25,454.2000122070313,468.7000122070313,453.2000122070313,467.1000061035156,396.9020385742188,430973.0,0.17090104305442813,0.0,53.628148055541445,-8.339077356632856,-15.700260101178326,-56.0,-16776110.0
2018-07-26,468.1000061035156,472.1000061035156,463.8999938964844,468.8999938964844,398.4315185546875,320701.0,1.0786489422401813,0.0,54.51546920233906,-6.286979489568239,-13.817603978856308,-56.0,-16455409.0
2018-07-27,445.0,454.8999938964844,437.2999877929688,449.7999877929688,382.2019348144531,971939.0,-0.06632496154435454,0.0,44.73383990552025,-6.131211226028029,-12.280325428290652,-52.0,-17427348.0
2018-07-30,452.2999877929688,455.2000122070313,449.8999938964844,452.0,384.0713195800781,402777.0,-0.2654306991441375,0.0,45.9371204298692,-5.763799661428209,-10.977020274918164,-48.0,-17024571.0
2018-07-31,452.1000061035156,454.3999938964844,447.6000061035156,450.8999938964844,383.1365966796875,425855.0,0.8235059665160969,0.0,45.404811003722834,-5.498007046008752,-9.881217629136282,-44.0,-17450426.0
2018-08-01,449.2999877929688,456.2000122070313,448.7999877929688,453.0,384.9210510253906,472451.0,-2.9665760575451916,0.0,46.67520870316381,-5.059587763037712,-8.916891655916569,-40.0,-16977975.0
2018-08-02,451.7000122070313,451.7000122070313,436.6000061035156,438.2999877929688,372.4302368164063,845427.0,0.684931506849315,0.0,39.7095510821238,-5.831088298444229,-8.299730984422101,44.0,-17823402.0
2018-08-03,438.0,443.8999938964844,437.5,441.0,374.7244262695313,398326.0,-3.697819474673953,0.0,41.43826259369471,-6.153703547008774,-7.870525496939436,44.0,-17425076.0
2018-08-06,440.7999877929688,440.7999877929688,423.0,424.5,360.70416259765625,819367.0,0.1630589860088177,0.0,34.86008813559486,-7.652576422129073,-7.826935681977363,44.0,-18244443.0
2018-08-07,429.2999877929688,434.6000061035156,422.5,430.0,365.3775634765625,679458.0,-7.142857142857142,0.0,38.37201333658138,-8.300951735432648,-7.9217388926684205,44.0,-17564985.0
2018-08-08,350.0,365.1000061035156,325.0,325.0,276.157470703125,7223528.0,4.753143118641879,0.0,18.199305490186028,-17.09040872750313,-9.755472859635363,-36.0,-24788513.0
2018-08-09,326.1000061035156,345.8999938964844,319.0,341.6000061035156,290.26275634765625,2743555.0,-1.8836531282461912,0.0,24.919479502753973,-22.457755926964523,-12.295929473101195,-40.0,-22044958.0
2018-08-10,361.0,377.6000061035156,328.79998779296875,354.20001220703125,300.9691772460937,5220290.0,0.7845386266268739,0.0,29.64414396002477,-25.401884944758194,-14.917120567432594,-40.0,-16824668.0
2018-08-13,356.8999938964844,361.1000061035156,348.5,359.70001220703125,305.6426086425781,1251633.0,2.2284122562674096,0.0,31.665579192911704,-26.980312124570787,-17.329758878860233,-40.0,-15573035.0
2018-08-14,359.0,371.7999877929688,357.6000061035156,367.0,311.8454895019531,994334.0,-0.6243180866107769,0.0,34.36123302981818,-27.3271684429385,-19.329240791675886,-40.0,-14578701.0
2018-08-15,368.3999938964844,372.2000122070313,356.5,366.1000061035156,311.0807800292969,1023375.0,1.8027877611259897,0.0,34.182202638169684,-27.359295630633426,-20.935251759467395,-40.0,-15602076.0
2018-08-16,366.1000061035156,377.6000061035156,365.7999877929688,372.7000122070313,316.6888732910156,812860.0,1.7689643515268472,0.0,36.78343053435731,-26.546183446004193,-22.057438096774753,-40.0,-14789216.0
2018-08-17,373.1000061035156,381.5,371.2999877929688,379.7000122070313,322.636962890625,627169.0,-1.663143610345635,0.0,39.51385009333118,-25.04820457262224,-22.65559139194425,-40.0,-14162047.0
2018-08-20,378.7999877929688,380.2000122070313,372.5,372.5,316.5189514160156,546554.0,-0.33837018980790656,0.0,37.70970495531461,-24.163484724549164,-22.95717005846523,-40.0,-14708601.0
2018-08-21,384.2000122070313,387.7999877929688,379.5,382.8999938964844,325.3559875488281,917078.0,-0.8222827860784151,0.0,41.84044384104041,-22.365331658395746,-22.838802378451334,-40.0,-13791523.0
2018-08-22,377.0,381.5,372.7000122070313,373.8999938964844,325.35601806640625,608238.0,1.038613554323402,0.0,39.40513374444142,-21.4195954195759,-22.554960986676246,-40.0,-14399761.0
2018-08-23,375.5,380.7999877929688,372.0,379.3999938964844,330.1419677734375,692928.0,0.7368388928865282,0.0,41.64062751173144,-19.995789586659157,-22.04312670667283,-40.0,-13706833.0
2018-08-24,380.0,385.3999938964844,380.0,382.7999877929688,333.1005249023437,464078.0,1.590614368582953,0.0,43.039605093257194,-18.3811753658606,-21.310736438510382,-40.0,-13242755.0
2018-08-27,383.5,390.8999938964844,382.1000061035156,389.6000061035156,339.0177001953125,406597.0,0.8704541329636639,0.0,45.83617754655326,-16.364240537147282,-20.32143725823776,-40.0,-12836158.0
2018-08-28,390.6000061035156,394.1000061035156,387.6000061035156,394.0,342.8464050292969,249848.0,0.0,0.0,47.62793594786837,-14.24653720624616,-19.10645724783944,-40.0,-12586310.0
2018-08-29,395.0,397.8999938964844,390.6000061035156,395.0,343.716552734375,535211.0,-3.1139209602452387,0.0,48.04856599510306,-12.345242149770968,-17.754214228225745,-40.0,-12051099.0
2018-08-30,395.0,395.7999877929688,378.0,382.7000122070313,333.01348876953125,579543.0,1.8537874943905026,0.0,43.428340228758714,-11.696132602971431,-16.542597903174883,-40.0,-12630642.0
2018-08-31,383.0,393.2000122070313,379.6000061035156,390.1000061035156,339.4527282714844,774007.0,-1.59014664952755,0.0,46.746104408742816,-10.463968828375073,-15.326872088214921,-24.0,-11856635.0
2018-09-03,389.8999938964844,391.5,378.7999877929688,383.7000122070313,333.8836669921875,710846.0,-0.41666825612386066,0.0,44.32492229061708,-9.889891665338212,-14.239476003639579,-24.0,-12567481.0
2018-09-04,384.0,384.2000122070313,377.1000061035156,382.3999938964844,332.75244140625,514023.0,0.6005190059970775,0.0,43.82833952462308,-9.431115956502936,-13.27780399421225,-24.0,-13081504.0
2018-09-05,383.0,386.8999938964844,381.0,385.2999877929688,335.2759094238281,457734.0,0.8311720018263133,0.0,45.3005137357998,-8.73286064921723,-12.368815325213246,-24.0,-12623770.0
2018-09-06,385.0,391.0,383.7999877929688,388.2000122070313,337.7994079589844,626445.0,1.714287299614448,0.0,46.80201727846964,-7.854933766897602,-11.466039013550118,-20.0,-11997325.0
2018-09-07,385.0,391.6000061035156,381.6000061035156,391.6000061035156,340.75799560546875,393241.0,-0.5892871803492895,0.0,48.58399634625913,-6.806359815880398,-10.534103174016174,-16.0,-11604084.0
2018-09-10,390.2999877929688,396.2000122070313,387.0,388.0,337.6253662109375,579076.0,0.361195530040957,0.0,46.79655777267382,-6.194442138117381,-9.666170966836415,-12.0,-12183160.0
2018-09-11,387.6000061035156,391.1000061035156,387.0,389.0,338.4955139160156,378707.0,-2.836513756125353,0.0,47.375726956787645,-5.564655443139316,-8.845867862096995,-8.0,-11804453.0
2018-09-12,387.7999877929688,388.0,376.0,376.7999877929688,327.8794860839844,539534.0,0.721349798313275,0.0,41.44768890503812,-5.981038289023502,-8.272901947482296,56.0,-12343987.0
2018-09-13,374.2999877929688,382.5,372.7999877929688,377.0,328.05352783203125,515130.0,-1.428947865493631,0.0,41.576757823295516,-6.223148795192117,-7.86295131702426,56.0,-11828857.0
2018-09-14,377.8999938964844,378.7999877929688,372.5,372.5,324.13775634765625,359866.0,1.0206871971910887,0.0,39.46875240723633,-6.700891798085536,-7.630539413236515,52.0,-12188723.0
