Date,Open,High,Low,Close,Adj Close,Volume,Returns,Lag2,Lag3,Lag4,Lag7,Lag15,Lag22,summary_sentiment_VADER,RSI,MACD,MACD_signal,AROONOSC,OBV
2018-04-17,73.02259826660156,73.6158218383789,72.55178833007812,73.3709945678711,62.9389762878418,2321213.0,0.3061246108333656,-1.0887668757983586,-0.09000370327737443,0.2975078490529416,-0.9089731667005276,1.6619061331469662,-0.3600437934610826,0.0,58.71415581197925,0.5169477442021417,0.047334805051127096,36.0,20145395.0
2018-04-18,73.8229751586914,74.34086608886719,73.6440658569336,74.04896545410156,63.520545959472656,1293304.0,-0.8890020341449882,0.4771075112906215,-1.0887668757983586,-0.09000370327737443,-0.782064848903449,-1.6014951786673195,1.0038820242053075,0.0,61.18921054840172,0.6340196058834096,0.1646717652175836,44.0,21438699.0
2018-04-19,74.14312744140625,74.44444274902344,73.38983154296875,73.48399353027344,63.03593444824219,1205476.0,-0.40972709171261756,0.3061246108333656,0.4771075112906215,-1.0887668757983586,1.4451227108508782,-0.4324866294788467,-1.225845512329709,0.0,58.06528479005733,0.673448294406569,0.26642707105538066,48.0,20233223.0
2018-04-20,73.54048919677734,73.66290283203125,72.58003997802734,73.23917388916016,62.82590103149414,1366157.0,-0.3984044246424695,-0.8890020341449882,0.3061246108333656,0.4771075112906215,0.2975078490529416,-0.2556770076162287,0.8340018136160714,0.0,56.71408108326387,0.6771353206603266,0.3485687209763698,48.0,18867066.0
2018-04-23,73.26741790771484,73.45574188232422,72.44821166992188,72.97551727294922,62.599727630615234,1581743.0,0.3598089695280597,-0.40972709171261756,-0.8890020341449882,0.3061246108333656,-0.09000370327737443,-0.988483925287046,-0.46685352912282185,0.0,55.22366812317586,0.6512749379914737,0.4091099643793906,48.0,17285323.0
2018-04-24,73.2768325805664,73.7664794921875,73.0696792602539,73.54048919677734,63.08438873291016,1554449.0,-0.5481241226254598,-0.3984044246424695,-0.40972709171261756,-0.8890020341449882,-1.0887668757983586,1.185293119292639,-2.623083932059152,0.0,57.78382998847271,0.6686610031803468,0.46102017213958185,48.0,18839772.0
2018-04-25,73.87005615234375,74.31261444091797,73.12617492675781,73.46515655517578,63.01975631713867,2655743.0,0.6785346522780904,0.3598089695280597,-0.3984044246424695,-0.40972709171261756,0.4771075112906215,3.4347055817361873,-0.5766922737008209,0.0,57.31326987482124,0.6686530543181561,0.5025467485752967,48.0,16184029.0
2018-04-26,73.5499038696289,74.3691177368164,73.13558959960938,74.04896545410156,63.520545959472656,1933159.0,1.5390573720610057,-0.5481241226254598,0.3598089695280597,-0.3984044246424695,0.3061246108333656,1.5197153146397815,1.6619061331469662,0.0,60.02981628931907,0.7075984988068882,0.5435570986216149,48.0,18117188.0
2018-04-27,74.0301284790039,75.45198059082031,73.2768325805664,75.16949462890625,64.48175811767578,1648861.0,1.0000003038406369,0.6785346522780904,-0.5481241226254598,0.3598089695280597,-0.8890020341449882,-0.9089731667005276,-1.6014951786673195,0.0,64.67632979727146,0.8194344536037619,0.5987325696180443,72.0,19766049.0
2018-04-30,75.3295669555664,76.94915008544922,75.28248596191406,76.0828628540039,65.2652816772461,2142160.0,-0.3450441464405778,1.5390573720610057,0.6785346522780904,-0.5481241226254598,-0.40972709171261756,-0.782064848903449,-0.4324866294788467,0.0,67.94720776812804,0.9705782144512369,0.6731016985846828,76.0,21908209.0
2018-05-01,76.41242980957031,77.14689636230469,75.95103454589844,76.14877319335938,65.32179260253906,3935560.0,0.09954369589189196,1.0000003038406369,1.5390573720610057,0.6785346522780904,-0.3984044246424695,1.4451227108508782,-0.2556770076162287,0.0,68.17621159025236,1.083192775354945,0.7551199139387352,80.0,25843769.0
2018-05-02,75.67796325683594,76.1770248413086,74.65160369873047,75.7532958984375,64.9825439453125,2058050.0,-0.46227507036975324,-0.3450441464405778,1.0000003038406369,1.5390573720610057,0.3598089695280597,0.2975078490529416,-0.988483925287046,0.0,65.16763207741208,1.1275314331591915,0.8296022177828265,80.0,23785719.0
2018-05-03,75.36723327636719,75.82862854003906,74.60452270507812,75.01882934570312,64.35253143310547,2411271.0,-1.3329964118885043,0.09954369589189196,-0.3450441464405778,1.0000003038406369,-0.5481241226254598,-0.09000370327737443,1.185293119292639,0.0,59.88241211856402,1.090830412324351,0.8818478566911314,80.0,21374448.0
2018-05-04,74.8775863647461,74.8775863647461,73.59698486328125,73.87947082519531,63.37516021728516,3963915.0,-2.2304757036021328,-0.46227507036975324,0.09954369589189196,-0.3450441464405778,0.6785346522780904,-1.0887668757983586,3.4347055817361873,0.0,52.73711114887196,0.9587559366744927,0.8972294726878036,80.0,17410533.0
2018-05-07,73.45574188232422,73.81356048583984,69.58568572998047,71.81732940673828,61.6062126159668,4966549.0,0.27538231488590215,-1.3329964118885043,-0.46227507036975324,0.09954369589189196,1.5390573720610057,0.4771075112906215,1.5197153146397815,0.0,42.786110151143305,0.6798514800727702,0.853753874164797,80.0,12443984.0
2018-05-08,71.80790710449219,72.56120300292969,71.27118682861328,72.00565338134766,61.767765045166016,2580129.0,0.7299250801053567,-2.2304757036021328,-1.3329964118885043,-0.46227507036975324,1.0000003038406369,0.3061246108333656,-0.9089731667005276,0.0,43.82851916103875,0.46861199233286754,0.776725497798411,80.0,15024113.0
2018-05-09,72.24105834960938,73.45574188232422,71.93973541259766,72.76836395263672,62.42203521728516,2116247.0,1.0606714997499895,0.27538231488590215,-2.2304757036021328,-1.3329964118885043,-0.3450441464405778,-0.8890020341449882,-0.782064848903449,0.0,47.96358904400492,0.3586136701057825,0.6931031322598853,76.0,17140360.0
2018-05-10,72.7966079711914,73.74764251708984,72.48587799072266,73.56874084472656,63.10860824584961,2362313.0,-0.649855528583061,0.7299250801053567,0.27538231488590215,-2.2304757036021328,0.09954369589189196,-0.40972709171261756,1.4451227108508782,0.0,51.96016393951205,0.3321936122301281,0.6209212282539338,72.0,19502673.0
2018-05-11,73.89830780029297,73.89830780029297,72.56120300292969,73.41807556152344,62.97935485839844,1864341.0,-0.01282666149442456,1.0606714997499895,0.7299250801053567,0.27538231488590215,-0.46227507036975324,-0.3984044246424695,0.2975078490529416,0.0,51.163555916574985,0.2956895715052923,0.5558748969042056,-16.0,17638332.0
2018-05-14,73.39924621582031,73.71939849853516,73.02259826660156,73.38983154296875,62.95515823364258,1556998.0,-0.6912361859851205,-0.649855528583061,1.0606714997499895,0.7299250801053567,-1.3329964118885043,0.3598089695280597,-0.09000370327737443,0.0,51.00568913239395,0.2614667737705787,0.4969932722774802,-16.0,16081334.0
2018-05-15,73.55931854248047,73.55931854248047,72.76836395263672,73.05084991455078,62.66435623168945,1541705.0,1.8403386970019375,-0.01282666149442456,-0.649855528583061,1.0606714997499895,-2.2304757036021328,-0.5481241226254598,-1.0887668757983586,0.0,49.04955136621341,0.20463309266564522,0.4385212363551132,-16.0,14539629.0
2018-05-16,72.65536499023438,74.19962310791016,72.44821166992188,73.99246978759766,63.47208404541016,2094901.0,0.8874241720933582,-0.6912361859851205,-0.01282666149442456,-0.649855528583061,0.27538231488590215,0.6785346522780904,0.4771075112906215,0.0,54.29333203214613,0.23288825440580752,0.39739463996525204,-16.0,16634530.0
2018-05-17,74.27495574951172,75.09416198730469,74.04896545410156,74.93408966064453,64.27983093261719,2024066.0,1.048900997745085,1.8403386970019375,-0.6912361859851205,-0.01282666149442456,0.7299250801053567,1.5390573720610057,0.3061246108333656,0.0,58.853814292893084,0.3274864678138698,0.3834130055349756,-16.0,18658596.0
2018-05-18,74.51036071777344,75.6308822631836,74.51036071777344,75.29190063476562,64.58676147460938,1992949.0,0.9073685943169331,0.8874241720933582,1.8403386970019375,-0.6912361859851205,1.0606714997499895,1.0000003038406369,-0.8890020341449882,0.0,60.46796151097651,0.42641316323083345,0.39201303707414714,-16.0,20651545.0
2018-05-21,74.71751403808594,75.49906158447266,74.71751403808594,75.39547729492188,64.67562103271484,1989976.0,0.3970184311891181,1.048900997745085,0.8874241720933582,1.8403386970019375,-0.649855528583061,-0.3450441464405778,-0.40972709171261756,0.0,60.945575167677205,0.5073229497582332,0.4150750196109644,-16.0,22641521.0
2018-05-22,75.89453887939453,76.6290054321289,75.546142578125,76.19585418701172,65.36219024658203,2367835.0,-0.9726591800277908,0.9073685943169331,1.048900997745085,0.8874241720933582,-0.01282666149442456,0.09954369589189196,-0.3984044246424695,0.0,64.5134426686558,0.6287800793152627,0.45781603155182404,-16.0,25009356.0
2018-05-23,76.47834014892578,76.60075378417969,75.66854858398438,75.73446655273438,64.96641540527344,1714918.0,1.1448546021447006,0.3970184311891181,0.9073685943169331,1.048900997745085,-0.6912361859851205,-0.46227507036975324,0.3598089695280597,0.0,61.050964124435005,0.679967362936793,0.5022462978288178,-16.0,23294438.0
2018-05-24,75.66854858398438,76.7796630859375,75.66854858398438,76.53484344482422,65.65298461914062,1709820.0,1.1690872546366546,-0.9726591800277908,0.3970184311891181,0.9073685943169331,1.8403386970019375,-1.3329964118885043,-0.5481241226254598,0.0,64.6003195335565,0.776170173542738,0.5570310729716018,-16.0,25004258.0
2018-05-25,76.51600646972656,77.70244598388672,76.2900161743164,77.4105453491211,66.40415954589844,3646589.0,-0.5960367048068,1.1448546021447006,-0.9726591800277908,0.3970184311891181,0.8874241720933582,-2.2304757036021328,0.6785346522780904,0.0,68.03276957284965,0.912554063978007,0.6281356711728828,56.0,28650847.0
2018-05-29,77.4105453491211,78.08850860595703,76.81732940673828,76.94915008544922,66.00838470458984,1260700.0,0.13544934692283248,1.1690872546366546,1.1448546021447006,-0.9726591800277908,1.048900997745085,0.27538231488590215,1.5390573720610057,0.0,64.48492486459317,0.972201603097588,0.6969488575578239,60.0,27390147.0
2018-05-30,76.46892547607422,77.22222137451172,76.31826782226562,76.57250213623047,65.68528747558594,1890572.0,0.3560050488422774,-0.5960367048068,1.1690872546366546,1.1448546021447006,0.9073685943169331,0.7299250801053567,1.0000003038406369,0.0,61.65819432131098,0.9778087947425149,0.7531208449947621,60.0,25499575.0
2018-05-31,76.70433044433594,77.1092300415039,76.52542114257812,76.97740173339844,66.0326156616211,1814533.0,-0.8793417766161367,0.13544934692283248,-0.5960367048068,1.1690872546366546,0.3970184311891181,1.0606714997499895,-0.3450441464405778,0.0,63.5100044076233,1.0033584564065734,0.8031683672771244,60.0,27314108.0
2018-06-01,77.09981536865234,77.25047302246094,76.36534881591797,76.42184448242188,65.55606079101562,4475374.0,-0.2942179712151123,0.3560050488422774,0.13544934692283248,-0.5960367048068,-0.9726591800277908,-0.649855528583061,0.09954369589189196,0.0,59.27947797488687,0.9676237558500134,0.8360594449917021,60.0,22838734.0
2018-06-04,76.80790710449219,77.1092300415039,76.00753021240234,76.58192443847656,65.69337463378906,2229775.0,1.1707300781576921,-0.8793417766161367,0.3560050488422774,0.13544934692283248,1.1448546021447006,-0.01282666149442456,-0.46227507036975324,0.0,60.104134278511154,0.9413693430097823,0.8571214245953181,60.0,25068509.0
2018-06-05,77.21280670166016,78.15442657470703,76.78907775878906,78.11676025390625,67.01000213623047,2864639.0,0.30116862797997596,-0.2942179712151123,-0.8793417766161367,0.3560050488422774,1.1690872546366546,-0.6912361859851205,-1.3329964118885043,0.0,67.0038679978617,1.0325088356847942,0.8921989068132133,80.0,27933148.0
2018-06-06,78.1638412475586,78.65348052978516,77.33522033691406,78.39924621582031,67.25231170654297,2679214.0,0.8390270223339449,1.1707300781576921,-0.2942179712151123,-0.8793417766161367,-0.5960367048068,1.8403386970019375,-2.2304757036021328,0.0,68.09744539793189,1.114682431344292,0.936695611719429,84.0,30612362.0
2018-06-07,78.55931854248047,79.56685638427734,78.39924621582031,79.21845245361328,67.9550552368164,2637265.0,-0.6898136771656957,0.30116862797997596,1.1707300781576921,-0.2942179712151123,0.13544934692283248,0.8874241720933582,0.27538231488590215,0.0,71.08983494329156,1.2317103052451017,0.9956985504245636,88.0,33249627.0
2018-06-08,79.17137145996094,79.62335205078125,78.56874084472656,78.62523651123047,67.81697845458984,2289035.0,0.1556083000404248,0.8390270223339449,0.30116862797997596,1.1707300781576921,0.3560050488422774,1.048900997745085,0.7299250801053567,0.0,66.24426152792692,1.2620401562850674,1.0489668715966642,92.0,30960592.0
2018-06-11,78.66290283203125,79.1242904663086,78.4369125366211,78.78530883789062,67.95504760742188,2145983.0,-0.6084449381207129,-0.6898136771656957,0.8390270223339449,0.30116862797997596,-0.8793417766161367,0.9073685943169331,1.0606714997499895,0.0,66.89988619638788,1.2841899384996935,1.0960114849772702,92.0,33106575.0
2018-06-12,78.92655181884766,79.19962310791016,78.24858856201172,78.44632720947266,67.66264343261719,1970435.0,1.198035617631916,0.1556083000404248,-0.6898136771656957,0.8390270223339449,-0.2942179712151123,0.3970184311891181,-0.649855528583061,0.0,64.06226418628896,1.259867843796897,1.1287827567411957,92.0,31136140.0
2018-06-13,78.59698486328125,79.55744171142578,78.36157989501953,79.53860473632812,68.60478210449219,2038721.0,-0.6059148704238959,-0.6084449381207129,0.1556083000404248,-0.6898136771656957,1.1707300781576921,-0.9726591800277908,-0.01282666149442456,0.0,68.67317818525052,1.3135878532940382,1.1657437760517642,88.0,33174861.0
2018-06-14,79.25611877441406,79.59510040283203,78.69114685058594,78.77589416503906,67.94690704345703,1959496.0,0.16687752524435465,1.198035617631916,-0.6084449381207129,0.1556083000404248,0.30116862797997596,1.1448546021447006,-0.6912361859851205,0.0,62.63044703036237,1.2798635091414639,1.188567722669704,84.0,31215365.0
2018-06-15,78.99246978759766,79.56685638427734,78.79472351074219,79.1242904663086,68.2474365234375,1648224.0,1.090210470648807,-0.6059148704238959,1.198035617631916,-0.6084449381207129,0.8390270223339449,1.1690872546366546,1.8403386970019375,0.0,64.18090222834786,1.266648260585967,1.2041838302529566,64.0,32863589.0
2018-06-18,78.59698486328125,79.519775390625,78.4369125366211,79.453857421875,68.53168487548828,2966485.0,0.788057995310176,0.16687752524435465,-0.6059148704238959,1.198035617631916,-0.6898136771656957,-0.5960367048068,0.8874241720933582,0.0,65.63345525727314,1.2681499368274274,1.2169770515678509,64.0,35830074.0
2018-06-19,78.86064147949219,80.17890930175781,78.53107452392578,79.48210906982422,68.5560531616211,1667128.0,-0.322499818295649,1.090210470648807,0.16687752524435465,-0.6059148704238959,0.1556083000404248,0.13544934692283248,1.048900997745085,0.0,65.7616337605355,1.2571283053791973,1.2250073023301202,92.0,37497202.0
2018-06-20,78.83238983154297,79.13371276855469,77.6836166381836,78.57815551757812,67.7763671875,2155329.0,-1.0467413190314956,0.788057995310176,1.090210470648807,0.16687752524435465,-0.6084449381207129,0.3560050488422774,0.9073685943169331,0.0,58.272524407551806,1.1620566206707394,1.2124171659982441,92.0,35341873.0
2018-06-21,79.16195678710938,79.16195678710938,78.06026458740234,78.33333587646484,67.56521606445312,1755805.0,-0.21654860226967113,-0.322499818295649,0.788057995310176,1.090210470648807,1.198035617631916,-0.8793417766161367,0.3970184311891181,0.0,56.39919016980544,1.0547976755747754,1.1808932679135504,92.0,33586068.0
2018-06-22,78.26741790771484,78.51223754882812,77.84368896484375,78.09793090820312,67.36215209960938,1622311.0,-1.8173050810022269,-1.0467413190314956,-0.322499818295649,0.788057995310176,-0.6059148704238959,-0.2942179712151123,-0.9726591800277908,0.0,54.58218401585333,0.9399636592926868,1.1327073461893777,88.0,31963757.0
2018-06-25,78.23917388916016,78.32391357421875,76.76082611083984,76.81732940673828,66.25759887695312,1818781.0,-0.6362473944480056,-0.21654860226967113,-1.0467413190314956,-0.322499818295649,0.16687752524435465,1.1707300781576921,1.1448546021447006,0.0,45.915954064602126,0.7371259067121656,1.0535910582939354,84.0,30144976.0
2018-06-26,76.95857238769531,76.95857238769531,76.0828628540039,76.46892547607422,65.95707702636719,2545083.0,0.6134218611781894,-1.8173050810022269,-0.21654860226967113,-1.0467413190314956,1.090210470648807,0.30116862797997596,1.1690872546366546,0.0,43.874924012644385,0.5420142382076563,0.9512756942766796,80.0,27599893.0
2018-06-27,76.75141143798828,78.52165985107422,76.75141143798828,77.22222137451172,66.60682678222656,2291796.0,-0.92750621178693,-0.6362473944480056,-1.8173050810022269,-0.21654860226967113,0.788057995310176,0.8390270223339449,-0.5960367048068,0.0,49.139173241112594,0.44306415092752616,0.8496333856068489,76.0,29891689.0
2018-06-28,77.15631103515625,77.97551727294922,76.43125915527344,76.44068145751953,65.93270874023438,1524713.0,0.122714477653626,0.6134218611781894,-0.6362473944480056,-1.8173050810022269,-0.322499818295649,-0.6898136771656957,0.13544934692283248,0.0,44.47800241815399,0.2981449250542312,0.7393356934963253,68.0,28366976.0
2018-06-29,76.73258209228516,77.3163833618164,76.18643951416016,76.82674407958984,66.26571655273438,1380919.0,-1.271648722679487,-0.92750621178693,0.6134218611781894,-0.6362473944480056,-1.0467413190314956,0.1556083000404248,0.3560050488422774,0.0,47.14512805507381,0.21200357634367606,0.6338692700657955,68.0,29747895.0
2018-07-02,77.74952697753906,78.22975158691406,76.76082611083984,76.76082611083984,66.20884704589844,1816232.0,0.5446240178740579,0.122714477653626,-0.92750621178693,0.6134218611781894,-0.21654860226967113,-0.6084449381207129,-0.8793417766161367,0.0,46.73234043261774,0.13683950703948256,0.5344633174605329,44.0,27931663.0
2018-07-03,76.07344818115234,76.7796630859375,75.76271057128906,76.48776245117188,65.97332000732422,1450692.0,0.24603279101595577,-1.271648722679487,0.122714477653626,-0.92750621178693,-1.8173050810022269,1.198035617631916,-0.2942179712151123,0.0,44.975584470427414,0.0546079983286063,0.43849225363414757,-40.0,26480971.0
2018-07-05,76.54425811767578,77.41996002197266,76.4500961303711,76.73258209228516,66.18450164794922,721735.0,-0.7933603895172747,0.5446240178740579,-1.271648722679487,0.122714477653626,-0.6362473944480056,-0.6059148704238959,1.1707300781576921,0.0,46.90280972707818,0.009089061184354819,0.35261161514418904,-40.0,27202706.0
2018-07-06,77.14689636230469,77.17514038085938,75.94161987304688,76.53484344482422,66.01394653320312,1379432.0,0.3694127518536237,0.24603279101595577,0.5446240178740579,-1.271648722679487,0.6134218611781894,0.16687752524435465,0.30116862797997596,0.0,45.516141808944404,-0.04245152596183743,0.27359898692298373,-40.0,25823274.0
2018-07-09,76.46892547607422,77.08097839355469,76.15819549560547,76.75141143798828,66.20073699951172,1177758.0,0.29229289522324475,-0.7933603895172747,0.24603279101595577,0.5446240178740579,-0.92750621178693,1.090210470648807,0.8390270223339449,0.0,47.35201531941806,-0.06507247055660059,0.20586469542706687,-40.0,27001032.0
2018-07-10,77.3163833618164,78.09793090820312,77.1092300415039,77.54237365722656,66.88296508789062,1650879.0,0.9352667730521057,0.3694127518536237,-0.7933603895172747,0.24603279101595577,0.122714477653626,0.788057995310176,-0.6898136771656957,0.0,53.51303061209077,-0.018957164980136554,0.16090032334562618,-40.0,28651911.0
2018-07-11,77.5235366821289,78.41807556152344,77.26930236816406,78.24858856201172,67.49209594726562,2051784.0,0.7862588806099463,0.29229289522324475,0.3694127518536237,-0.7933603895172747,-1.271648722679487,-0.322499818295649,0.1556083000404248,0.0,58.21477586068448,0.07372532797550946,0.14346532427160283,-40.0,30703695.0
2018-07-12,77.84368896484375,78.9171371459961,77.07156372070312,78.45574188232422,67.6707763671875,1731803.0,-0.35714296049001104,0.9352667730521057,0.29229289522324475,0.3694127518536237,0.5446240178740579,-1.0467413190314956,-0.6084449381207129,0.0,59.508470402490275,0.16202469327366487,0.14717719807201524,-40.0,32435498.0
2018-07-13,79.0960464477539,79.43502807617188,78.2768325805664,78.81356048583984,67.97940063476562,1825259.0,-0.035342462928601354,0.7862588806099463,0.9352667730521057,0.29229289522324475,0.24603279101595577,-0.21654860226967113,1.198035617631916,0.0,61.713480577422445,0.25790260661364073,0.16932227978034034,-40.0,34260757.0
2018-07-16,79.91525268554688,80.97928619384766,79.54801940917969,79.88700866699219,68.9052963256836,1757291.0,2.42214600779346,-0.35714296049001104,0.7862588806099463,0.9352667730521057,-0.7933603895172747,-1.8173050810022269,-0.6059148704238959,0.0,67.4416028830781,0.4157127627797621,0.2186003763802247,32.0,36018048.0
2018-07-17,81.63842010498047,83.79472351074219,81.37476348876953,83.6158218383789,72.12153625488281,4579025.0,0.18109612171654949,-0.035342462928601354,-0.35714296049001104,0.7862588806099463,0.3694127518536237,-0.6362473944480056,0.16687752524435465,0.0,79.12496488014014,0.8320709129033759,0.34129448368485493,36.0,40597073.0
2018-07-18,83.19209289550781,84.02071380615234,82.8625259399414,83.3427505493164,71.88597869873047,2409253.0,-0.3839224480863438,2.42214600779346,-0.035342462928601354,-0.35714296049001104,0.29229289522324475,0.6134218611781894,1.090210470648807,0.0,76.9473133840879,1.1270116865177044,0.49843792425142486,40.0,38187820.0
2018-07-19,83.38983154296875,83.7664794921875,82.63653564453125,83.0696792602539,71.65045928955078,2220748.0,1.0416633220038327,0.18109612171654949,2.42214600779346,-0.035342462928601354,0.9352667730521057,-0.92750621178693,0.788057995310176,0.0,74.73234198079247,1.3234637375265947,0.6634430869064588,40.0,35967072.0
2018-07-20,83.1638412475586,84.3691177368164,82.98493194580078,84.0301284790039,72.4788818359375,3359106.0,1.021732354807996,-0.3839224480863438,0.18109612171654949,2.42214600779346,0.7862588806099463,0.122714477653626,-0.322499818295649,0.0,77.2164945124432,1.5389139859663032,0.8385372667184277,48.0,39326178.0
2018-07-23,86.6290054321289,88.05084991455078,85.6968002319336,87.51412200927734,75.48393249511719,4651879.0,-1.1675256246741155,1.0416633220038327,-0.3839224480863438,0.18109612171654949,-0.35714296049001104,-1.271648722679487,-1.0467413190314956,0.0,83.53866220388622,1.9681019666634825,1.0644502067074386,52.0,43978057.0
2018-07-24,87.90960693359375,88.04142761230469,86.5630874633789,86.88323974609375,74.93978881835938,3036683.0,-1.1027082480937205,1.021732354807996,1.0416633220038327,-0.3839224480863438,-0.035342462928601354,0.5446240178740579,-0.21654860226967113,0.0,79.25020087515917,2.2316050534325313,1.2978811760524571,52.0,40941374.0
2018-07-25,87.09981536865234,87.41996002197266,86.06403350830078,86.13935852050781,74.29816436767578,2230412.0,1.3491319651502756,-1.1675256246741155,1.021732354807996,1.0416633220038327,2.42214600779346,0.24603279101595577,-1.8173050810022269,0.0,74.4003443466566,2.353280991698483,1.5089611391816624,52.0,38710962.0
2018-07-26,85.84745788574219,87.07156372070312,85.16949462890625,87.00565338134766,75.04536437988281,2596590.0,1.4053970153500064,-1.1027082480937205,-1.1675256246741155,1.021732354807996,0.18109612171654949,-0.7933603895172747,-0.6362473944480056,0.0,76.2250583413214,2.4908992685072064,1.7053487650467711,52.0,41307552.0
