Date,Open,High,Low,Close,Adj Close,Volume,Returns,summary_sentiment_VADER,RSI,MACD,MACD_signal,AROONOSC,OBV
2018-02-19,307.0,309.8999938964844,305.1000061035156,309.70001220703125,266.1731262207031,10473.0,-1.6779547569755908,0.0,56.80302416485876,0.7731059269485172,0.8915270288012809,8.0,-37471.0
2018-02-20,309.8999938964844,310.1000061035156,304.70001220703125,304.70001220703125,261.8758239746094,8223.0,0.16393442622950818,0.0,51.71918603914851,0.8039464160851821,0.8740109062580611,8.0,-45694.0
2018-02-21,305.0,306.6000061035156,303.1000061035156,305.5,262.5633544921875,8627.0,0.36089440537077355,0.0,52.45242688526967,0.8827640999921869,0.8757615450048862,8.0,-37067.0
2018-02-22,304.79998779296875,306.1000061035156,303.8999938964844,305.8999938964844,262.9071655273437,11913.0,0.5601358178027183,0.0,52.838098839253135,0.966364201918168,0.8938820763875426,8.0,-25154.0
2018-02-23,303.5,305.29998779296875,301.0,305.20001220703125,262.3055419921875,14844.0,-0.06534211141557791,0.0,52.04255104016774,0.9650111646454889,0.9081078940391318,8.0,-39998.0
2018-02-26,306.1000061035156,307.5,303.79998779296875,305.8999938964844,262.9071655273437,8589.0,1.3761407344256866,0.0,52.80775015926524,1.0087928096486394,0.9282448771610333,8.0,-31409.0
2018-02-27,305.20001220703125,311.5,304.70001220703125,309.3999938964844,265.91522216796875,11000.0,-1.2544207053869858,0.0,56.541610455966065,1.3108007331166505,1.0047560483521567,8.0,-20409.0
2018-02-28,310.8999938964844,310.8999938964844,304.5,307.0,263.8525695800781,16548.0,0.16371971512529745,0.0,53.42041194343119,1.341026222916355,1.0720100832649964,8.0,-36957.0
2018-03-01,305.3999938964844,308.0,305.20001220703125,305.8999938964844,262.9071655273437,6925.0,0.5252810477527953,0.0,52.003460073484284,1.261675037459952,1.1099430741039875,8.0,-43882.0
2018-03-02,304.6000061035156,308.1000061035156,303.5,306.20001220703125,263.1650085449219,21031.0,-1.077371180046943,0.0,52.37450349145886,1.2090603267618576,1.1297665246355615,8.0,-22851.0
2018-03-05,306.29998779296875,306.29998779296875,302.20001220703125,303.0,260.41473388671875,30857.0,0.5291025581380563,0.0,48.103047372254636,0.8987878807620859,1.0835707958608665,8.0,-53708.0
2018-03-06,302.3999938964844,305.8999938964844,302.0,304.0,261.2742004394531,20744.0,0.3933076582915538,0.0,49.489393463424236,0.7252264158818207,1.0119019198650574,8.0,-32964.0
