Date,Open,High,Low,Close,Adj Close,Volume,Returns,summary_sentiment_VADER,RSI,MACD,MACD_signal,AROONOSC,OBV
2018-02-19,244.8000030517578,248.6499938964844,244.1499938964844,248.5,225.5466766357422,835818.0,-1.5261056432762299,0.0,55.39067511337008,0.07219107031352223,0.24085055542112363,-28.0,1253363.0
2018-02-20,249.0,249.0,245.1499938964844,245.1999969482422,222.55148315429688,396907.0,0.04081881776146799,0.0,51.98335688620423,0.2193962782704375,0.23655969999098642,-28.0,856456.0
2018-02-21,245.0,246.0500030517578,242.8999938964844,245.1000061035156,222.46072387695312,551368.0,0.9204336379993476,0.0,51.8792210846602,0.3242512737767811,0.25409801474814536,-28.0,305088.0
2018-02-22,244.4499969482422,246.6999969482422,244.1000061035156,246.6999969482422,223.9129180908203,427299.0,-0.18329814592349797,0.0,53.48494625005272,0.5303420496214528,0.30934682172280686,-28.0,732387.0
2018-02-23,245.5,245.5500030517578,241.1499938964844,245.0500030517578,222.4153289794922,575633.0,-0.12143414209752543,0.0,51.57370113661843,0.5541419529184282,0.3583058479619311,-28.0,156754.0
2018-02-26,247.0500030517578,247.0500030517578,244.6499938964844,246.75,223.95828247070312,414841.0,0.2614153111719016,0.0,53.420543093331574,0.7020858849576541,0.4270618553610757,-28.0,571595.0
2018-02-27,248.6499938964844,251.5500030517578,248.0500030517578,249.3000030517578,226.27279663085935,609192.0,-1.6135470325728336,0.0,56.12360876137487,1.0134144411404975,0.5443323725169601,-28.0,1180787.0
2018-02-28,251.0,251.6000061035156,246.0500030517578,246.9499969482422,224.13983154296875,559129.0,0.3460232544820598,0.0,53.0672672958627,1.0583190687395927,0.6471297117614866,-28.0,621658.0
2018-03-01,245.6499938964844,248.3999938964844,245.6499938964844,246.5,223.73141479492188,527029.0,-0.7723552424733348,0.0,52.477937626697916,1.0455429484091496,0.7268123590910192,-28.0,94629.0
2018-03-02,246.0,246.4499969482422,241.6499938964844,244.1000061035156,221.55308532714844,649330.0,-1.2409513960703205,0.0,49.33134997538096,0.8321656436055491,0.7478830159939251,-28.0,-554701.0
2018-03-05,241.75,242.3999938964844,238.0,238.75,216.6972503662109,807006.0,0.9645640936020016,0.0,43.12394122603254,0.22872520971992572,0.6440514547391253,-28.0,-1361707.0
2018-03-06,238.4499969482422,241.75,237.5500030517578,240.75,218.51251220703125,519966.0,-0.4536980237460737,0.0,45.866247025403084,-0.08711815255196598,0.49781753328090705,-28.0,-841741.0
2018-03-07,242.4499969482422,244.25,241.3500061035156,241.3500061035156,219.05709838867188,475938.0,0.1869146202459761,0.0,46.696579121221816,-0.28571724405088617,0.3411105778145484,-28.0,-365803.0
2018-03-08,240.75,242.3999938964844,238.6000061035156,241.1999969482422,218.92095947265625,438734.0,1.82421609077283,0.0,46.5045240966461,-0.4500253281923392,0.18288339661317085,-28.0,-804537.0
2018-03-09,241.1999969482422,245.8000030517578,241.1000061035156,245.6000061035156,222.91455078125,474057.0,0.16289712543805712,0.0,52.65533221462595,-0.22263035804556353,0.10178064568142396,-24.0,-330480.0
2018-03-12,245.5500030517578,247.3999938964844,243.9499969482422,245.9499969482422,223.23220825195312,521810.0,-0.4838697371944305,0.0,53.117093415983874,-0.014015309968925749,0.07862145455135403,48.0,191330.0
2018-03-13,248.0,248.0,245.5,246.8000030517578,224.0037078857422,307919.0,-1.6955983043955354,0.0,54.28328898757575,0.2173960015962848,0.10637636396034018,48.0,499249.0
2018-03-14,247.6999969482422,248.4499969482422,242.6499938964844,243.5,221.0084991455078,605443.0,-0.20542317688497766,0.0,49.169640482392104,0.13297560622541482,0.11169621241335512,48.0,-106194.0
2018-03-15,243.3999938964844,245.8000030517578,242.5500030517578,242.8999938964844,220.46389770507807,435075.0,1.0004133393595662,0.0,48.279107593434915,0.01745514454356112,0.09284799883939632,48.0,-541269.0
2018-03-16,244.8999938964844,248.1999969482422,243.8999938964844,247.3500061035156,224.5029144287109,637640.0,0.20242914979757085,0.0,54.81542784167877,0.28173547005977184,0.13062549308347143,48.0,96371.0
2018-03-19,247.0,249.1000061035156,246.6499938964844,247.5,224.63902282714844,1236732.0,-0.9661811414876893,0.0,55.021759960893725,0.4975473695990331,0.20400986838658378,48.0,1333103.0
2018-03-20,248.3999938964844,248.4499969482422,244.9499969482422,246.0,223.277587890625,470398.0,1.8214936022717776,0.0,52.44268515043653,0.541302591521827,0.27146841301363245,36.0,862705.0
2018-03-21,247.0500030517578,251.5500030517578,246.1999969482422,251.5500030517578,228.31495666503903,608141.0,0.2778316954637692,0.0,59.927231114084634,1.0121503439773676,0.4196047992063795,36.0,1470846.0
2018-03-22,251.9499969482422,253.6499938964844,251.3999938964844,252.6499938964844,229.3133544921875,538101.0,-0.4392934790490962,0.0,61.22958530611003,1.4572622362899494,0.6271362866230935,100.0,2008947.0
2018-03-23,250.3999938964844,252.5,246.5,249.3000030517578,226.27279663085935,721130.0,-1.7394834566515398,0.0,55.331740689085464,1.522153910900954,0.8061398114786656,48.0,1287817.0
2018-03-26,247.1999969482422,247.1999969482422,242.6000061035156,242.8999938964844,220.46389770507807,773835.0,-0.22508820872498064,0.0,46.17993159423311,1.0451064423162109,0.8539331376461747,48.0,513982.0
2018-03-27,244.3500061035156,246.3999938964844,242.25,243.8000030517578,221.28079223632807,678816.0,-1.4073180711491513,0.0,47.49510621308865,0.7312368603150503,0.8293938821799498,48.0,1192798.0
2018-03-28,248.6999969482422,249.0500030517578,244.4499969482422,245.1999969482422,222.55148315429688,547051.0,0.3497185081481296,0.0,49.55991062432876,0.5886748848449201,0.7812500827129438,48.0,1739849.0
2018-03-29,243.0500030517578,244.0500030517578,239.9499969482422,243.8999938964844,221.37155151367188,606379.0,1.6453394890031836,0.0,47.68465410206272,0.3665685365745901,0.6983137734852731,48.0,1133470.0
2018-04-03,246.1499938964844,252.3500061035156,245.1999969482422,250.1999969482422,227.0896453857422,707714.0,2.790603036771629,0.0,56.31193686836317,0.690940518137495,0.6968391224157175,48.0,1841184.0
2018-04-04,249.0500030517578,256.29998779296875,248.6999969482422,256.0,232.35389709472656,909220.0,-0.2922837031022786,0.0,62.45116223253741,1.39988245063455,0.837447788059484,76.0,2750404.0
2018-04-05,256.6000061035156,257.5,251.6000061035156,255.8500061035156,232.2177734375,1030027.0,2.5193798449612403,0.0,62.207703697805414,1.9274028852003369,1.0554388074876546,80.0,1720377.0
2018-04-06,258.0,264.5,257.20001220703125,264.5,240.06874084472656,875568.0,-0.20900163622466178,0.0,69.57409631127845,3.0087656688651805,1.4461041797631597,84.0,2595945.0
