Date,Open,High,Low,Close,Adj Close,Volume,Returns,Lag3,Lag15,summary_sentiment_VADER,RSI,MACD,MACD_signal,AROONOSC,OBV
2018-04-09,113.94000244140624,114.55999755859376,110.63999938964844,111.7699966430664,100.74202728271484,848400.0,-0.16865119406183102,3.756208892002207,0.46019327471514765,0.0,54.06052032950003,0.9792395735508848,0.4712569446208014,92.0,-2689900.0
2018-04-10,112.66000366210938,113.63999938964844,112.3000030517578,112.47000122070312,101.37297058105467,739900.0,0.5857718258686375,1.3377056812293293,-0.5964958416054537,0.0,55.5005920589788,1.0514569026251905,0.5872969362216792,92.0,-1950000.0
2018-04-11,114.37999725341795,115.3499984741211,113.12000274658205,115.0500030517578,103.6983871459961,774600.0,0.29819678766481705,-1.9045161943504056,1.582629017181933,0.0,60.424685091551666,1.3018671281364789,0.7302109746046391,84.0,-1175400.0
2018-04-12,114.0199966430664,116.69000244140624,114.0199966430664,114.36000061035156,103.07647705078124,600000.0,-0.44541671286505063,-0.16865119406183102,-0.8783060478631765,0.0,58.55840612807817,1.4281784533321655,0.8698044703501444,88.0,-1775400.0
2018-04-13,114.5,115.37999725341795,113.69000244140624,113.98999786376952,102.74297332763672,584400.0,-2.8833512541338506,0.5857718258686375,-3.8062853614466743,0.0,57.532252124421476,1.481348891255763,0.9921133545312681,88.0,-2359800.0
2018-04-16,114.4499969482422,114.97000122070312,109.31999969482422,111.1500015258789,100.18318939208984,1188500.0,0.008925260346765695,0.29819678766481705,-0.6494683208111726,0.0,50.25305792408189,1.2795727585008763,1.0496052353251897,88.0,-3548300.0
2018-04-17,111.9800033569336,112.58999633789062,111.06999969482422,111.98999786376952,100.94032287597656,782100.0,0.6032114653831038,-0.44541671286505063,1.4754404049004464,0.0,52.18024371691092,1.1739122739405872,1.0744666430482692,88.0,-2766200.0
2018-04-18,112.7300033569336,113.81999969482422,111.26000213623048,113.41000366210938,102.22021484375,873400.0,-1.946107020064326,-2.8833512541338506,-0.9490266246838497,0.0,55.33063422396335,1.191028741187523,1.09777906267612,84.0,-1892800.0
2018-04-19,113.55999755859376,115.0,111.0999984741211,111.3499984741211,100.36347198486328,610600.0,-1.1226873011622391,0.008925260346765695,0.5666265371570633,0.0,50.16718787502946,1.0265352034794972,1.0835302908367954,72.0,-2503400.0
2018-04-20,111.33999633789062,111.7699966430664,108.91000366210938,110.08999633789062,99.22777557373048,795600.0,-3.1178828719296585,0.6032114653831038,0.7207234700520706,0.0,47.262002873076405,0.7854471023453726,1.023913653138511,72.0,-3299000.0
2018-04-23,109.69000244140624,110.41999816894533,105.76000213623048,106.2699966430664,95.7846908569336,955000.0,2.2997093170047984,-1.946107020064326,-2.6666658418672577,0.0,39.74691311903087,0.2828801289084879,0.8757069482925063,-28.0,-4254000.0
2018-04-24,106.97000122070312,110.12000274658205,106.94000244140624,109.43000030517578,98.63291931152344,864500.0,-1.1764714068178885,-1.1226873011622391,0.687505752293714,0.0,47.223020369268085,0.13798743468709063,0.7281630455714232,-28.0,-3389500.0
2018-04-25,109.6500015258789,110.98999786376952,107.41999816894533,108.36000061035156,97.66847229003906,732700.0,0.39682567622162196,-3.1178828719296585,3.756208892002207,0.0,45.17887226348283,-0.06246108982776377,0.5700382184915858,-28.0,-4122200.0
2018-04-26,108.36000061035156,109.73999786376952,107.63999938964844,108.79000091552734,98.0560531616211,465100.0,1.18653504510972,2.2997093170047984,1.3377056812293293,0.0,46.187000071993026,-0.18449382868061548,0.41913180905714553,-28.0,-3657100.0
2018-04-27,108.72000122070312,110.4800033569336,107.5999984741211,110.01000213623048,99.15567779541016,482200.0,0.9821770098643021,-1.1764714068178885,-1.9045161943504056,0.0,49.049791946789426,-0.18067899588895386,0.2991696480679257,-28.0,-3174900.0
2018-04-30,109.95999908447266,112.12999725341795,109.81999969482422,111.04000091552734,100.08403778076172,866500.0,-1.585741111724844,0.39682567622162196,-0.16865119406183102,0.0,51.4004835128786,-0.09346600209528333,0.22064251803528387,-28.0,-2308400.0
2018-05-01,111.62000274658205,112.36000061035156,109.72000122070312,109.8499984741211,99.01145935058594,643300.0,-1.319675431082615,1.18653504510972,0.5857718258686375,0.0,48.61005059671727,-0.11900056351332466,0.15271390172556215,-28.0,-2951700.0
2018-05-02,108.36000061035156,108.62999725341795,104.62999725341795,106.93000030517578,96.37957000732422,1000500.0,-0.21537911317700614,0.9821770098643021,0.29819678766481705,0.0,42.51145591397793,-0.3705844691155562,0.048054227557338486,-56.0,-3952200.0
2018-05-03,106.79000091552734,107.4800033569336,105.0500030517578,106.55999755859376,96.04606628417967,948000.0,0.9978325568080333,-1.585741111724844,-0.44541671286505063,0.0,41.79589861371717,-0.5929870704501639,-0.080154032044162,-56.0,-4900200.0
2018-05-04,106.2300033569336,108.36000061035156,105.72000122070312,107.29000091552734,96.70404815673828,977700.0,0.04684126628365179,-1.319675431082615,-2.8833512541338506,0.0,43.80562027116014,-0.7022425493421167,-0.20457173550375293,-56.0,-3922500.0
2018-05-07,106.75,107.2699966430664,105.22000122070312,106.8000030517578,96.26239776611328,809900.0,-0.6083806802358247,-0.21537911317700614,0.008925260346765695,0.0,42.73887812315814,-0.818926955847715,-0.32744277957254536,-56.0,-4732400.0
2018-05-08,106.83999633789062,107.33000183105467,103.9800033569336,106.19000244140624,95.71259307861328,681400.0,0.07511909019218149,0.9978325568080333,0.6032114653831038,0.0,41.38767266005183,-0.9496748790827354,-0.4518891994745834,-72.0,-5413800.0
2018-05-09,106.5,107.8499984741211,105.81999969482422,106.58000183105467,96.06410217285156,1082900.0,2.4146898063651605,0.04684126628365179,-1.946107020064326,0.0,42.636358899076356,-1.0101791425104807,-0.5635471880817629,-72.0,-4330900.0
2018-05-10,107.26000213623048,110.11000061035156,106.0199966430664,109.8499984741211,99.01145935058594,886400.0,-0.7017262816954819,-0.6083806802358247,-1.1226873011622391,0.0,51.89098517554872,-0.7852163216179804,-0.6078810147890064,-72.0,-3444500.0
2018-05-11,109.7300033569336,109.81999969482422,107.56999969482422,108.95999908447266,98.2092742919922,605900.0,0.23908242411998432,0.07511909019218149,-3.1178828719296585,0.0,49.54796986868909,-0.6710121674249478,-0.6205072453161946,-72.0,-4050400.0
2018-05-14,108.75,109.44000244140624,108.16999816894533,109.01000213623048,98.25433349609376,857400.0,0.7202123237706713,2.4146898063651605,2.2997093170047984,0.0,49.68542738204977,-0.5699002685018684,-0.6103858499533293,-72.0,-3193000.0
2018-05-15,109.69000244140624,111.08000183105467,109.01000213623048,110.4800033569336,99.57928466796876,708300.0,1.6785224336695996,-0.7017262816954819,-1.1764714068178885,0.0,53.6807954752342,-0.3669218996769672,-0.561693059898057,-72.0,-2484700.0
2018-05-16,109.62000274658205,112.33000183105467,109.0,111.45999908447266,100.46260833740234,814900.0,-0.3641887150833648,0.23908242411998432,0.39682567622162196,0.0,56.179046109174905,-0.1255355196295227,-0.4744615518443501,-72.0,-1669800.0
2018-05-17,112.58000183105467,113.5999984741211,111.36000061035156,112.16999816894533,101.1025390625,804000.0,1.6369995671057544,0.7202123237706713,1.18653504510972,0.0,57.94863859034184,0.12165357141549293,-0.3552385271923815,-72.0,-865800.0
2018-05-18,111.79000091552734,114.91000366210938,111.79000091552734,113.62000274658205,102.40948486328124,1173000.0,2.1317965215900854,1.6785224336695996,0.9821770098643021,0.0,61.37879210943997,0.4296037535395527,-0.19827007104599467,-68.0,307200.0
2018-05-21,113.0500030517578,115.5999984741211,112.37999725341795,115.45999908447266,104.06793975830078,1222100.0,0.7053153963160397,-0.3641887150833648,-1.585741111724844,0.0,65.25219876413976,0.8127598291261506,0.003935908988434378,36.0,1529300.0
2018-05-22,116.26000213623048,117.88999938964844,115.0999984741211,117.08000183105467,105.52809143066406,1363500.0,-0.4269490200615746,1.6369995671057544,-1.319675431082615,0.0,68.26955686182232,1.2329221036962537,0.24973314792999826,40.0,2892800.0
2018-05-23,117.11000061035156,117.4800033569336,115.54000091552734,116.61000061035156,105.10447692871094,1788200.0,8.831931684069698,2.1317965215900854,-0.21537911317700614,0.0,66.46625409804801,1.5105657017370078,0.5018996586914002,40.0,1104600.0
2018-05-24,122.51000213623048,136.42999267578125,122.12999725341795,133.3300018310547,120.1747589111328,5606600.0,1.170817693094276,0.7053153963160397,0.9978325568080333,0.0,83.33280117680329,3.0446675844547997,1.01045324384408,48.0,6711200.0
2018-05-25,133.24000549316406,137.44000244140625,131.4199981689453,134.8000030517578,121.49974060058594,2125500.0,1.635951420369767,-0.4269490200615746,0.04684126628365179,0.0,84.09045021726398,4.329167247102276,1.6741960444957193,52.0,8836700.0
2018-05-29,135.08999633789062,137.58999633789062,134.11000061035156,137.3000030517578,123.75304412841795,1474900.0,-0.7630289960646207,8.831931684069698,-0.6083806802358247,0.0,85.31320531400426,5.485636586816369,2.4364841529598493,56.0,10311600.0
2018-05-30,136.3000030517578,138.88999938964844,134.60000610351562,135.25999450683594,121.9143295288086,1973900.0,0.835926131112264,1.170817693094276,0.07511909019218149,0.0,79.9157316381733,6.166452207375613,3.182477763843002,60.0,8337700.0
2018-05-31,135.17999267578125,137.05999755859375,134.36000061035156,136.30999755859375,122.86074829101562,1226200.0,-1.3993725439516047,1.635951420369767,2.4146898063651605,0.0,80.59619452602524,6.7133427266733605,3.8886507564090738,60.0,9563900.0
2018-06-01,136.49000549316406,136.97999572753906,133.6300048828125,134.5800018310547,121.30139923095705,1375400.0,1.322839491497826,-0.7630289960646207,-0.7017262816954819,0.0,76.0258507382854,6.927307517354535,4.496382108598166,60.0,8188500.0
2018-06-04,136.07000732421875,137.97999572753906,135.00999450683594,137.8699951171875,124.2667999267578,1131400.0,0.3987841205479755,0.835926131112264,0.23908242411998432,0.0,78.52041596606622,7.2784496808292545,5.052795623044384,60.0,9319900.0
2018-06-05,137.9199981689453,139.11000061035156,136.75,138.47000122070312,124.8076171875,1013400.0,1.2184454716324646,-1.3993725439516047,0.7202123237706713,0.0,78.9505829477866,7.518479501714339,5.545932398778374,76.0,10333300.0
2018-06-06,137.8800048828125,139.75999450683594,137.25,139.55999755859375,125.79005432128906,1039400.0,-0.35688792163975014,1.322839491497826,1.6785224336695996,0.0,79.74420645176292,7.707807650425096,5.978307449107719,80.0,11372700.0
2018-06-07,140.10000610351562,140.8000030517578,139.02000427246094,139.60000610351562,125.82611846923828,967300.0,-3.762652278986693,0.3987841205479755,-0.3641887150833648,0.0,79.77434965105607,7.7714949710848344,6.336944953503142,84.0,12340000.0
2018-06-08,143.25,145.94000244140625,137.63999938964844,137.86000061035156,124.25779724121094,1849000.0,4.603952673851102,1.2184454716324646,1.6369995671057544,0.0,74.57648978449026,7.594024542277154,6.588360871257945,88.0,10491000.0
2018-06-11,135.97000122070312,142.85000610351562,135.5500030517578,142.22999572753906,128.19659423828125,1822600.0,-0.11252806762930426,-0.35688792163975014,2.1317965215900854,0.0,78.38556984152254,7.717042767889765,6.814097250584309,88.0,12313600.0
2018-06-12,142.19000244140625,144.4199981689453,141.75999450683594,142.02999877929688,128.01637268066406,1368200.0,0.4781273167942166,-3.762652278986693,0.7053153963160397,0.0,77.81098705360674,7.709526888747689,6.993183178216985,88.0,10945400.0
2018-06-13,142.22000122070312,144.11000061035156,141.38999938964844,142.89999389648438,128.80052185058594,1087100.0,-2.3062851576036985,4.603952673851102,-0.4269490200615746,0.0,78.54765109924797,7.685181843055915,7.131582911184771,88.0,12032500.0
2018-06-14,142.22000122070312,142.88999938964844,138.85000610351562,138.94000244140625,125.23121643066406,1521000.0,0.1079558758087905,-0.11252806762930426,8.831931684069698,0.0,67.55394063291777,7.262630915193682,7.157792511986553,84.0,10511500.0
2018-06-15,138.94000244140625,140.0,137.6300048828125,139.08999633789062,125.366455078125,1283300.0,0.851806789120295,0.4781273167942166,1.170817693094276,0.0,67.7381300403986,6.860772796329485,7.09838856885514,80.0,11794800.0
2018-06-18,138.52999877929688,140.5500030517578,137.66000366210938,139.7100067138672,125.9252700805664,1237600.0,1.1657995386566402,-2.3062851576036985,1.635951420369767,0.0,68.53330710938165,6.517200764005736,6.982151007885259,76.0,13032400.0
2018-06-19,138.9600067138672,141.5399932861328,138.02999877929688,140.5800018310547,126.7094268798828,684900.0,0.4539594238031394,0.1079558758087905,-0.7630289960646207,0.0,69.66322343887825,6.243151622513437,6.834351130810894,72.0,13717300.0
2018-06-20,138.77999877929688,139.86000061035156,136.9600067138672,139.41000366210938,125.6548843383789,1232700.0,-0.6099792366598112,0.851806789120295,0.835926131112264,0.0,66.21945579582675,5.863960542368403,6.640273013122396,64.0,12484600.0
2018-06-21,139.35000610351562,140.4600067138672,137.91000366210938,138.5,124.83465576171876,1050400.0,-1.545084375950477,1.1657995386566402,-1.3993725439516047,0.0,63.586533361947886,5.427454867871489,6.397709384072215,64.0,11434200.0
2018-06-22,137.2100067138672,137.2100067138672,134.07000732421875,135.08999633789062,121.76109313964844,1023100.0,-3.7108251905374754,0.4539594238031394,1.322839491497826,0.0,54.79456127943274,4.751588820870921,6.068485271431956,60.0,10411100.0
2018-06-25,135.27999877929688,136.6999969482422,129.85000610351562,130.25999450683594,117.4076690673828,1825700.0,-0.9287300864310389,-0.6099792366598112,0.3987841205479755,0.0,45.25070963976498,3.7826156884544844,5.611311354836461,56.0,8585400.0
2018-06-26,129.2100067138672,129.5399932861328,125.81999969482422,128.00999450683594,115.37966918945312,1359800.0,0.5548108527823175,-1.545084375950477,1.2184454716324646,0.0,41.61448538003862,2.800854793387998,5.049220042546769,52.0,7225600.0
2018-06-27,127.97000122070312,130.27000427246094,127.91999816894533,128.67999267578125,115.98355865478516,1001000.0,-1.300222490342674,-3.7108251905374754,-0.35688792163975014,0.0,43.08123674720049,2.0531974811761415,4.450015530272643,48.0,8226600.0
2018-06-28,128.44000244140625,130.10000610351562,126.22000122070312,126.7699966430664,114.26202392578124,733900.0,0.5863752068611611,-0.9287300864310389,-3.762652278986693,0.0,39.99650788840064,1.2916634649397167,3.818345117206058,44.0,7492700.0
2018-06-29,126.1999969482422,127.8499984741211,125.47000122070312,126.94000244140624,114.9821319580078,891200.0,-1.5505056968337942,0.5548108527823175,4.603952673851102,0.0,40.405533705767304,0.693861909466051,3.1934484756580566,40.0,8383900.0
2018-07-02,127.6999969482422,129.30999755859375,125.70999908447266,125.72000122070312,113.87706756591795,962200.0,0.8658023485251206,-1.300222490342674,-0.11252806762930426,0.0,38.38344872877825,0.12026957450078157,2.5788126954266017,-60.0,7421700.0
2018-07-03,124.73999786376952,126.12000274658205,124.13999938964844,125.81999969482422,113.96764373779295,917500.0,-1.3461117786940355,0.5863752068611611,0.4781273167942166,0.0,38.654442596396926,-0.3225196367187948,1.9985462289975224,-68.0,8339200.0
2018-07-05,126.29000091552734,126.87000274658205,124.1999969482422,124.58999633789062,112.85350799560548,391000.0,0.15961447994505537,-1.5505056968337942,-2.3062851576036985,0.0,36.526463723945376,-0.7638787493474126,1.4460612333285354,-68.0,7948200.0
2018-07-06,125.3000030517578,125.97000122070312,124.5,125.5,113.6777801513672,712000.0,0.6048022319651698,0.8658023485251206,0.1079558758087905,0.0,39.19356181304365,-1.0283748702488822,0.9511740126130519,-68.0,8660200.0
2018-07-09,125.66000366210938,127.55999755859376,124.94000244140624,126.41999816894533,114.51112365722656,585600.0,0.1025619356354671,-1.3461117786940355,0.851806789120295,0.0,41.853657165763195,-1.150491636734472,0.5308408827435471,-68.0,9245800.0
2018-07-10,126.75,128.1699981689453,125.52999877929688,126.87999725341795,114.9277801513672,815300.0,1.668630512605236,0.15961447994505537,1.1657995386566402,0.0,43.19183276184907,-1.1963610665674196,0.18540049288135374,-68.0,10061100.0
2018-07-11,127.0500030517578,129.27999877929688,126.86000061035156,129.1699981689453,117.0020523071289,1131200.0,-1.9627550579514284,0.6048022319651698,0.4539594238031394,0.0,49.43115105364942,-1.0359867739834385,-0.058876960491604735,-68.0,11192300.0
2018-07-12,128.89999389648438,129.08999633789062,126.08000183105467,126.37000274658205,114.4658203125,741000.0,0.40973652829675083,0.1025619356354671,-0.6099792366598112,0.0,43.185588606395605,-1.1218927405636236,-0.27148011650600856,-68.0,10451300.0
2018-07-13,126.91000366210938,127.80999755859376,126.16000366210938,127.43000030517578,115.42596435546876,639000.0,-0.02351370031848745,1.668630512605236,-1.545084375950477,0.0,45.968809007933594,-1.091854672776364,-0.4355550277600797,-68.0,11090300.0
2018-07-16,127.58000183105467,129.75999450683594,127.12000274658205,127.5500030517578,115.53466796875,731600.0,1.484370231628418,-1.9627550579514284,-3.7108251905374754,0.0,46.2895972936375,-1.046304917115691,-0.557705005631202,-68.0,11821900.0
2018-07-17,128.0,130.1699981689453,127.2699966430664,129.89999389648438,117.66327667236328,768100.0,3.2133250881914335,0.40973652829675083,-0.9287300864310389,0.0,52.26626420390451,-0.8112304267239949,-0.6084100898497605,-60.0,12590000.0
2018-07-18,129.14999389648438,133.52999877929688,129.14999389648438,133.3000030517578,120.74302673339844,1171500.0,0.4586470754523026,-0.02351370031848745,0.5548108527823175,0.0,59.31946017518715,-0.34658466344117755,-0.556045004568044,-60.0,13761500.0
2018-07-19,133.0,133.99000549316406,131.6300048828125,133.61000061035156,121.0238037109375,840200.0,1.22050886317968,1.484370231628418,-1.300222490342674,0.0,59.90123429907894,0.04613287273309652,-0.43560942910781586,-56.0,14601700.0
2018-07-20,133.5500030517578,135.49000549316406,133.52999877929688,135.17999267578125,122.4459228515625,639000.0,0.8716151818746601,3.2133250881914335,0.5863752068611611,0.0,62.80261036894063,0.4785333536134999,-0.2527808725635527,-52.0,15240700.0
2018-07-23,135.3800048828125,138.1699981689453,135.00999450683594,136.55999755859375,123.69593048095705,1086000.0,-1.075112460057694,0.4586470754523026,-1.5505056968337942,0.0,65.18702617761062,0.9219411471930243,-0.017836468612237255,-40.0,16326700.0
2018-07-24,136.72999572753906,137.4499969482422,135.07000732421875,135.25999450683594,122.5183563232422,732700.0,-1.7100258691981989,1.22050886317968,0.8658023485251206,0.0,61.20671494910707,1.1551300166983651,0.21675682844988323,-40.0,15594000.0
2018-07-25,135.6699981689453,136.39999389648438,132.99000549316406,133.35000610351562,120.78829193115234,937400.0,2.6952089895362437,0.8716151818746601,-1.3461117786940355,0.0,55.814423606913465,1.1723002268243192,0.4078655081247704,-40.0,14656600.0
2018-07-26,133.57000732421875,137.25,133.32000732421875,137.1699981689453,124.24845123291016,923000.0,-0.9637694427932518,-1.075112460057694,0.15961447994505537,0.0,62.86158280209341,1.4771218356829365,0.6217167736364037,-32.0,15579600.0
2018-07-27,138.0,139.38999938964844,136.02000427246094,136.6699981689453,123.79553985595705,809400.0,-0.3734581985600244,-1.7100258691981989,0.6048022319651698,0.0,61.479431374793926,1.659222847344978,0.8292179883781186,-32.0,14770200.0
2018-07-30,136.55999755859375,136.8699951171875,134.66000366210938,136.0500030517578,123.23396301269533,750500.0,-0.19096182041228207,2.6952089895362437,0.1025619356354671,0.0,59.725812036916814,1.7335277577051897,1.0100799422435327,68.0,14019700.0
2018-07-31,136.14999389648438,137.52999877929688,134.86000061035156,135.88999938964844,123.08904266357422,1258200.0,-6.910347774110992,-0.9637694427932518,1.668630512605236,0.0,59.25606437804964,1.759224728586048,1.1599088995120357,68.0,12761500.0
2018-08-01,145.0,147.7899932861328,133.32000732421875,134.97999572753906,122.26473999023438,2985300.0,-3.8145717783265747,-0.3734581985600244,-1.9627550579514284,0.0,56.53273328001115,1.68671665319809,1.2652704502492464,80.0,9776200.0
2018-08-02,133.9600067138672,135.6300048828125,127.8000030517578,128.85000610351562,116.7122039794922,1756900.0,1.7305903038887551,-0.19096182041228207,0.40973652829675083,0.0,42.397348826214184,1.1216844685338856,1.2365532539061743,80.0,8019300.0
2018-08-03,128.27999877929688,131.35000610351562,127.43000030517578,130.5,118.2067642211914,1048400.0,-0.5417003694147154,-6.910347774110992,-0.02351370031848745,0.0,46.29020549608403,0.7978361507127261,1.1488098332674848,80.0,9067700.0
2018-08-06,131.07000732421875,131.6199951171875,129.61000061035156,130.36000061035156,118.07996368408205,1056700.0,0.7955393397926891,-3.8145717783265747,1.484370231628418,0.0,46.006106362951044,0.5238486438357199,1.0238175953811317,80.0,8011000.0
2018-08-07,130.72999572753906,132.50999450683594,129.27000427246094,131.77000427246094,119.35714721679688,1181000.0,0.763366173578618,1.7305903038887551,3.2133250881914335,0.0,49.375998875349914,0.4156952067204429,0.9021931176489939,80.0,9192000.0
2018-08-08,132.30999755859375,133.8699951171875,130.80999755859375,133.32000732421875,120.76112365722656,836100.0,0.35882164327468635,-0.5417003694147154,0.4586470754523026,0.0,52.85910137533075,0.4498693076197071,0.8117283556431365,80.0,10028100.0
2018-08-09,133.77000427246094,135.36000061035156,133.14999389648438,134.25,121.60354614257812,624900.0,1.7879827398229169,0.7955393397926891,1.22050886317968,0.0,54.86564535587092,0.5457046222598478,0.7585236089664787,76.0,10653000.0
2018-08-10,134.22999572753906,137.86000061035156,133.6199951171875,136.6300048828125,123.75930786132812,894200.0,0.5233336208813387,0.763366173578618,0.8716151818746601,0.0,59.60443583578537,0.8044283537577144,0.7677045579247259,72.0,11547200.0
2018-08-13,135.6699981689453,137.35000610351562,134.83999633789062,136.3800048828125,123.53289794921876,640500.0,-0.4517927104060097,0.35882164327468635,-1.075112460057694,0.0,58.90482268048889,0.9780218373670664,0.809768013813194,68.0,10906700.0
2018-08-14,137.22999572753906,137.36000061035156,135.50999450683594,136.61000061035156,123.74122619628906,997900.0,0.8813509891761397,1.7879827398229169,-1.7100258691981989,0.0,59.377226499725836,1.1212298174644957,0.8720603745434543,64.0,11904600.0
2018-08-15,137.2899932861328,138.94000244140625,137.24000549316406,138.5,125.4531707763672,1309400.0,-4.184557053167123,0.5233336208813387,2.6952089895362437,0.0,63.128195794974815,1.3714214361741597,0.9719325868695954,56.0,13214000.0
2018-08-16,137.41000366210938,137.41000366210938,131.14999389648438,131.66000366210938,119.25751495361328,894300.0,-0.18853694456456874,-0.4517927104060097,-0.9637694427932518,0.0,46.42202526961968,1.0061710428394406,0.9787802780635644,56.0,12319700.0
2018-08-17,132.60000610351562,132.8300018310547,131.42999267578125,132.35000610351562,119.88251495361328,805400.0,1.9193158513045598,0.8813509891761397,-0.3734581985600244,0.0,47.91932778907454,0.7635827978849647,0.9357407820278445,52.0,13125100.0
2018-08-20,132.86000061035156,136.02999877929688,132.3000030517578,135.41000366210938,122.65426635742188,842600.0,2.305203204413159,-4.184557053167123,-0.19096182041228207,0.0,54.051940926197275,0.8089213536872535,0.9103768963597263,48.0,13967700.0
2018-08-21,135.77999877929688,139.4199981689453,135.50999450683594,138.91000366210938,125.82455444335938,1190300.0,-0.06451350386424731,-0.18853694456456874,-6.910347774110992,0.0,59.87224294638837,1.114426816453289,0.9511868803784388,44.0,15158000.0
2018-08-22,139.5,141.6199951171875,138.83999633789062,139.41000366210938,126.2774429321289,754600.0,-1.2640115600335904,1.9193158513045598,-3.8145717783265747,0.0,60.63930024121578,1.3809689674357628,1.0371432977899036,-8.0,15912600.0
2018-08-23,139.24000549316406,141.2100067138672,137.1999969482422,137.47999572753906,124.52925872802734,528700.0,0.1526988407846921,2.305203204413159,1.7305903038887551,0.0,56.17551058970185,1.420100002998339,1.1137346388315907,-8.0,15383900.0
2018-08-24,137.52999877929688,139.13999938964844,137.38999938964844,137.74000549316406,124.76475524902344,638400.0,-0.5890463173231261,-0.06451350386424731,-0.5417003694147154,0.0,56.63860341258875,1.4553162656912662,1.1820509642035257,-8.0,16022300.0
