Date,Returns
2018-01-03,1.4354020654352033
2018-01-04,-0.7411067417161885
2018-01-05,-0.07445713514848669
2018-01-08,0.9900990099009901
2018-01-09,0.660626769955995
2018-01-10,-0.7535260450916742
2018-01-11,0.07359857420918782
2018-01-12,-0.4163560470923082
2018-01-15,0.3443172344980125
2018-01-16,-1.2942583133012682
2018-01-17,0.07400550445581386
2018-01-18,-0.9364189027298557
2018-01-19,1.7714586626142912
2018-01-22,0.07370707443951027
2018-01-23,-0.2936168757497927
2018-01-24,-0.2700064113881816
2018-01-25,-1.6547250655592667
2018-01-26,0.27513910382738477
2018-01-29,0.4983802793016287
2018-01-30,2.120478986257544
2018-01-31,-0.14048374969355593
2018-02-01,-0.6280487852491565
2018-02-02,-1.9967112417807926
2018-02-05,-0.9411182321249212
2018-02-06,0.37773859907949275
2018-02-07,1.6417925630635883
2018-02-08,-2.506689692374044
2018-02-09,-1.6792010543937828
2018-02-12,0.5508293041189791
2018-02-13,-1.2210301633530936
2018-02-14,0.7992038600926029
2018-02-15,0.6646926657591892
2018-02-16,0.997325721878801
2018-02-19,-1.8985805769296218
2018-02-20,-0.3398043438068871
2018-02-21,0.2922507724343912
2018-02-22,-0.513448925064945
2018-02-23,-0.5164796045234166
2018-02-26,0.6658476466168451
2018-02-27,-2.3374740243923777
2018-02-28,-0.05000305175779829
2018-03-01,-1.7406644810106213
2018-03-02,-0.2332799183413645
2018-03-05,2.4675324675324677
2018-03-06,-0.7802606798852667
2018-03-07,0.9431588891569954
2018-03-08,0.2770796230517947
2018-03-09,1.1300853495856675
2018-03-12,0.2716064453125
2018-03-13,-1.279523072723661
2018-03-14,-2.635506161561069
2018-03-15,0.7616146348020483
2018-03-16,0.0
2018-03-19,0.9473916068672539
2018-03-20,1.372550515567555
2018-03-21,-0.04837054583583873
2018-03-22,-0.583940120799118
2018-03-23,-0.5911315015971367
2018-03-26,-0.09842369647925214
2018-03-27,-0.629077102039472
2018-03-28,0.8894260113056026
2018-03-29,0.3333318801153274
2018-04-03,0.23883448073689995
2018-04-04,-0.21428426106770834
2018-04-05,1.4352955537683822
2018-04-06,-0.04651446675144027
2018-04-09,-0.04629912199796138
2018-04-10,0.32007176863741704
2018-04-11,-0.3875113197464506
2018-04-12,1.0647966180383501
2018-04-13,1.6132673994988231
2018-04-16,-0.22065312733115702
2018-04-17,1.2362044378621688
2018-04-18,0.7415471966160033
2018-04-19,-0.4325259572662823
2018-04-20,1.4112027602837645
2018-04-23,0.34166264044895006
2018-04-24,0.0
2018-04-25,-0.0646451856499007
2018-04-26,1.0544423860056393
2018-04-27,0.4468098092586436
2018-04-30,1.5492333624476426
2018-05-02,0.7534546244223543
2018-05-03,-1.538460269539371
2018-05-04,-0.10602205121478532
2018-05-07,0.8917223369493221
2018-05-08,0.42105263157894735
2018-05-09,0.18939265011891793
2018-05-11,1.1299422401026644
2018-05-14,-0.08281447132181677
2018-05-15,0.9942043148114434
2018-05-16,0.34892890945386024
2018-05-17,0.7796508736423974
2018-05-18,1.6750418546406112
2018-05-22,1.4127751807357465
2018-05-23,-1.6666691477705677
2018-05-24,1.0142814809723755
2018-05-25,-0.7959171217315051
2018-05-28,-0.5628543127628737
2018-05-29,0.08435130455240995
2018-05-30,-0.18911408027463383
2018-05-31,-0.16701206533793175
2018-06-01,1.140132684408826
2018-06-04,-0.34694126674105985
2018-06-05,0.7173601237516268
2018-06-06,0.5891901309552406
2018-06-07,-2.0202020202020203
2018-06-08,2.220841112106675
2018-06-11,0.7698516503202459
2018-06-12,-0.10042177267107022
2018-06-13,1.3466651747238854
2018-06-14,1.23983863892594
2018-06-15,-0.7243473045303068
2018-06-18,-0.5871621648758675
2018-06-19,-3.0309303519651944
2018-06-20,0.2742590280524909
2018-06-21,-2.6050407345555406
2018-06-22,2.1043563530361293
2018-06-25,-3.0187036296131198
2018-06-26,0.8322355983734385
2018-06-27,0.21772262716687765
2018-06-28,-1.1111124408530773
2018-06-29,0.6193921018528258
2018-07-02,-0.8567145110922476
2018-07-03,-1.0081536001642388
2018-07-04,-0.7375257909944415
2018-07-05,-1.2221750227683095
2018-07-06,-0.4403346425029089
2018-07-09,0.9905349154556254
2018-07-10,1.4811561103389579
2018-07-11,-0.6749348287234933
2018-07-12,-0.02185448037188229
2018-07-13,1.4238773274917853
2018-07-16,0.4768123615374007
2018-07-17,1.3918629550321198
2018-07-18,-1.7916679382324219
2018-07-19,0.12717382768963903
2018-07-20,0.5462197696461397
2018-07-23,-1.177461318681474
2018-07-24,-1.3099475701159708
2018-07-25,-0.23499382379251021
2018-07-26,-1.1290983940953232
2018-07-27,-0.4554339786853483
2018-07-30,-1.6597523924041964
2018-07-31,-1.133334689670139
2018-08-02,-0.7941910376793401
2018-08-03,1.0485469473309883
2018-08-06,-0.6072901866768328
2018-08-07,1.195845588220092
2018-08-08,0.11178180497322598
2018-08-09,-0.11140820267371526
2018-08-10,-1.95067538274242
2018-08-13,-0.38918995809563217
2018-08-14,-0.22862368860404264
2018-08-15,-3.51517774068361
2018-08-16,0.09402771561434607
2018-08-17,-0.7256568387019018
2018-08-20,0.9170055316251237
2018-08-21,0.09416770846459076
2018-08-22,0.589622641509434
2018-08-23,0.04686704563674554
2018-08-24,1.0058450977704811
2018-08-27,0.11488970265978356
2018-08-28,1.3949248282173512
2018-08-29,-1.712870384139071
2018-08-30,-1.700757019691645
2018-08-31,-1.6642890866428568
2018-09-03,-2.6552969297160476
2018-09-04,-1.4727892677464791
2018-09-05,-1.4822356181716767
2018-09-06,0.2857158710430195
